date,steps,distance_miles,journey_id,character,segment,cumulative_miles,cumulative_steps,all_time_cumulative_miles,all_time_cumulative_steps
2025-08-01,15003,6.22809453814629,Return,Aragorn,Gondor,1267.7987891092334,3146633.0,3192.2631488193547,7956172
2025-08-02,14380,5.67871897580192,Return,Aragorn,Gondor,1273.4775080850352,3161013.0,3197.9418677951567,7970552
2025-08-03,22466,8.65886524052756,Return,Aragorn,Gondor,1282.1363733255628,3183479.0,3206.6007330356842,7993018
2025-08-04,21816,8.729727934058058,Return,Aragorn,Gondor,1290.8661012596208,3205295.0,3215.3304609697425,8014834
2025-08-05,11639,4.697994245787346,Return,Aragorn,Gondor,1295.5640955054082,3216934.0,3220.02845521553,8026473
2025-08-06,14842,5.926318100352158,Return,Aragorn,Gondor,1301.4904136057603,3231776.0,3225.954773315882,8041315
2025-08-07,11746,4.696312105254495,Return,Aragorn,Gondor,1306.1867257110148,3243522.0,3230.6510854211365,8053061
2025-08-08,27879,11.467069609391357,Return,Aragorn,Gondor,1317.6537953204063,3271401.0,3242.1181550305278,8080940
2025-08-09,40076,16.72430369574959,Return,Aragorn,Gondor,1334.3780990161558,3311477.0,3258.8424587262775,8121016
2025-08-10,20027,7.631547739514826,Return,Aragorn,Gondor,1342.0096467556707,3331504.0,3266.474006465792,8141043
2025-08-11,19406,7.817586553105978,Return,Aragorn,Gondor,1349.8272333087766,3350910.0,3274.2915930188983,8160449
2025-08-12,23750,10.042834047586787,Return,Aragorn,Gondor,1359.8700673563635,3374660.0,3284.334427066485,8184199
2025-08-13,14390,5.803860600053412,Return,Aragorn,Gondor,1365.673927956417,3389050.0,3290.1382876665384,8198589
2025-08-14,9731,3.4971200744243873,Return,Aragorn,Gondor,1369.1710480308411,3398781.0,3293.635407740963,8208320
2025-08-15,23308,9.03810420480262,Return,Aragorn,Gondor,1378.2091522356438,3422089.0,3302.6735119457653,8231628
2025-08-16,6494,2.29498529486406,Return,Aragorn,Gondor,1380.504137530508,3428583.0,3304.9684972406294,8238122
2025-08-17,25473,9.899184375474084,Return,Aragorn,Gondor,1390.403321905982,3454056.0,3314.8676816161037,8263595
2025-08-18,21679,8.908285012276627,Return,Aragorn,Gondor,1399.3116069182586,3475735.0,3323.7759666283805,8285274
2025-08-19,33718,14.16596390591496,Return,Aragorn,Gondor,1413.4775708241737,3509453.0,3337.9419305342954,8318992
2025-08-20,31613,12.600923828529776,Return,Aragorn,Gondor,1426.0784946527033,3541066.0,3350.542854362825,8350605
2025-08-21,29910,12.630393834462236,Return,Aragorn,Gondor,1438.7088884871655,3570976.0,3363.173248197287,8380515
2025-08-22,25708,10.60991572971216,Return,Aragorn,Gondor,1449.3188042168777,3596684.0,3373.7831639269994,8406223
2025-08-23,34463,14.329006117546921,Return,Aragorn,Gondor,1463.6478103344248,3631147.0,3388.1121700445465,8440686
2025-08-24,25455,9.936516064155379,Return,Aragorn,Gondor,1473.58432639858,3656602.0,3398.048686108702,8466141
2025-08-25,25452,10.558310973481227,Return,Aragorn,Gondor,1484.1426373720612,3682054.0,3408.606997082183,8491593
2025-08-26,24144,9.40132020987933,Return,Aragorn,Gondor,1493.5439575819405,3706198.0,3418.0083172920627,8515737
2025-08-27,13992,5.330926452761758,,,,,,3423.339243744824,8529729
2025-08-28,8107,3.1520696781566704,,,,,,3426.491313422981,8537836
2025-08-29,8455,3.4328553992827744,,,,,,3429.9241688222637,8546291
2025-08-30,11542,4.7288349947487065,,,,,,3434.6530038170126,8557833
2025-08-31,14774,5.178894199843934,,,,,,3439.8318980168565,8572607
2025-09-01,13901,5.040545253267528,,,,,,3444.872443270124,8586508
2025-09-02,11023,4.268191917430551,,,,,,3449.140635187555,8597531
2025-09-03,3454,1.2809120931715836,,,,,,3450.4215472807264,8600985
2025-09-04,6045,2.3419716673549216,,,,,,3452.763518948081,8607030
2025-09-05,5566,2.132042776115633,,,,,,3454.895561724197,8612596
2025-09-06,1706,0.5474126188788244,,,,,,3455.4429743430755,8614302
2025-09-07,5349,1.8117038099013025,,,,,,3457.254678152977,8619651
2025-09-08,17340,6.68117703801097,,,,,,3463.9358551909877,8636991
2025-09-09,26821,10.715563002682659,,,,,,3474.6514181936705,8663812
2025-09-10,17685,6.69471967033372,,,,,,3481.346137864004,8681497
2025-09-11,8299,3.2281010714920035,,,,,,3484.574238935496,8689796
2025-09-12,3112,1.1394907325872634,,,,,,3485.713729668083,8692908
2025-09-13,3237,1.3060247537643452,,,,,,3487.019754421847,8696145
2025-09-14,17174,6.353173931306113,,,,,,3493.3729283531534,8713319
2025-09-15,5430,2.2016338884490527,,,,,,3495.5745622416025,8718749
2025-09-16,16085,6.080437964771119,,,,,,3501.6550002063736,8734834
2025-09-17,1848,0.6089601202079288,,,,,,3502.2639603265816,8736682
2025-09-18,14922,5.410853214005913,,,,,,3507.6748135405874,8751604
2025-09-19,8727,3.513631310553048,,,,,,3511.1884448511405,8760331
2025-09-20,13857,5.370449109557968,,,,,,3516.5588939606987,8774188
2025-09-21,19375,7.309179396464329,,,,,,3523.868073357163,8793563
2025-09-22,9635,3.2237825580419535,,,,,,3527.091855915205,8803198
2025-09-23,17653,7.296854982532087,,,,,,3534.3887108977374,8820851
2025-09-24,16753,6.9764579386273775,,,,,,3541.365168836365,8837604
2025-09-25,3373,1.3298123447328165,,,,,,3542.694981181098,8840977
2025-09-26,3711,1.3002183379885717,,,,,,3543.9951995190863,8844688
2025-09-27,16251,6.013486482481146,,,,,,3550.0086860015676,8860939
2025-09-28,15515,5.711149413257809,,,,,,3555.7198354148254,8876454
2025-09-29,18304,6.850420402344324,,,,,,3562.5702558171697,8894758
2025-09-30,18299,7.336248660718774,,,,,,3569.9065044778886,8913057
2025-10-01,11709,4.483499699667815,,,,,,3574.3900041775564,8924766
2025-10-02,12132,5.048047162464052,,,,,,3579.4380513400206,8936898
2025-10-03,11997,4.908289760429117,,,,,,3584.3463411004495,8948895
2025-10-04,16478,6.06668636887638,,,,,,3590.4130274693257,8965373
2025-10-05,24691,9.506138377654828,,,,,,3599.9191658469804,8990064
2025-10-06,15785,6.3909146624507125,,,,,,3606.310080509431,9005849
2025-10-07,11578,4.416056954614399,,,,,,3610.726137464045,9017427
2025-10-08,4770,1.768336420945838,,,,,,3612.494473884991,9022197
2025-10-09,8982,3.286282914630796,,,,,,3615.7807567996215,9031179
2025-10-10,18858,7.068691451334146,,,,,,3622.8494482509554,9050037
2025-10-11,29136,11.354043468425768,,,,,,3634.2034917193814,9079173
2025-10-12,16887,6.177518827036369,,,,,,3640.3810105464177,9096060
2025-10-13,26428,10.275579818008186,,,,,,3650.656590364426,9122488
2025-10-14,9816,3.9794287958297683,,,,,,3654.6360191602557,9132304
2025-10-15,13138,5.368987999470556,,,,,,3660.005007159726,9145442
2025-10-16,13477,5.398607134859271,,,,,,3665.403614294585,9158919
2025-10-17,21298,8.077358972094917,,,,,,3673.48097326668,9180217
2025-10-18,7471,2.928337335517021,,,,,,3676.409310602197,9187688
2025-10-19,16273,6.021817472366637,,,,,,3682.4311280745637,9203961
2025-10-20,41965,17.414740424337737,,,,,,3699.8458684989014,9245926
2025-10-21,21050,8.523370802542946,,,,,,3708.3692393014444,9266976
2025-10-22,15978,6.407900131692976,,,,,,3714.7771394331376,9282954
2025-10-23,25609,9.96143040277668,,,,,,3724.7385698359144,9308563
2025-10-24,13286,4.7059589578247385,,,,,,3729.444528793739,9321849
2025-10-25,11983,4.12337204215135,,,,,,3733.5679008358907,9333832
2025-10-26,19046,6.826916915567689,,,,,,3740.3948177514585,9352878
2025-10-27,10559,4.0336808859365245,,,,,,3744.428498637395,9363437
2025-10-28,11160,4.523193897496781,,,,,,3748.9516925348917,9374597
2025-10-29,9096,3.2883930627542353,,,,,,3752.2400855976457,9383693
2025-10-30,11879,4.799037899949637,,,,,,3757.0391234975955,9395572
2025-10-31,18436,6.742890333000847,,,,,,3763.7820138305965,9414008
2025-11-01,20118,7.475431350401273,,,,,,3771.257445180998,9434126
2025-11-02,16087,5.876554125499924,,,,,,3777.1339993064976,9450213
2025-11-03,6630,2.5907108258769562,,,,,,3779.7247101323746,9456843
2025-11-04,7982,3.2063604596343636,,,,,,3782.931070592009,9464825
2025-11-05,13189,5.62328970987438,,,,,,3788.554360301883,9478014
2025-11-06,6540,2.6112649204191096,,,,,,3791.1656252223024,9484554
2025-11-07,9392,3.6541736419560347,,,,,,3794.8197988642582,9493946
2025-11-08,15600,5.787485234298188,,,,,,3800.6072840985566,9509546
2025-11-09,21222,8.111334409020314,,,,,,3808.718618507577,9530768
2025-11-10,25449,10.062613044559109,,,,,,3818.781231552136,9556217
2025-11-11,14636,6.119713401091516,,,,,,3824.9009449532273,9570853
2025-11-12,13080,5.373957660586128,,,,,,3830.2749026138135,9583933
2025-11-13,4467,1.7374839184901123,,,,,,3832.0123865323035,9588400
2025-11-14,1462,0.5667058853287987,,,,,,3832.579092417632,9589862
2025-11-15,15106,5.467730273979737,,,,,,3838.046822691612,9604968
2025-11-16,20368,7.558778602903585,,,,,,3845.6056012945155,9625336
2025-11-17,19452,7.482739142068341,,,,,,3853.088340436584,9644788
2025-11-18,4318,1.7377707655196453,,,,,,3854.8261112021037,9649106
2025-11-19,3272,1.1531470732809006,,,,,,3855.9792582753844,9652378
2025-11-20,9868,3.5270967258211114,,,,,,3859.5063550012055,9662246
2025-11-21,11439,3.86962234363041,,,,,,3863.375977344836,9673685
2025-11-22,15713,5.690916696588967,,,,,,3869.066894041425,9689398
2025-11-23,11631,4.172078742461542,,,,,,3873.2389727838863,9701029
2025-11-24,6780,2.4869638855597747,,,,,,3875.725936669446,9707809
2025-11-25,14718,5.473380436304512,,,,,,3881.1993171057507,9722527
2025-11-26,3257,1.241309979683675,,,,,,3882.4406270854342,9725784
2025-11-27,15560,6.340011452457137,,,,,,3888.7806385378913,9741344
2025-11-28,2346,0.6967944466291853,,,,,,3889.4774329845204,9743690
2025-11-29,2983,1.1651207043490177,,,,,,3890.6425536888696,9746673
2025-11-30,6331,2.0825403214984184,,,,,,3892.725094010368,9753004
2025-12-01,200,0.06200096901452619,,,,,,3892.787094979383,9753204
2025-12-02,80,0.003827220309538654,,,,,,3892.7909221996924,9753284
2025-12-03,2562,0.9485245319886512,,,,,,3893.7394467316813,9755846
2025-12-04,10981,4.37669602934789,,,,,,3898.116142761029,9766827
2025-12-05,250,0.05727156759701587,,,,,,3898.173414328626,9767077
2025-12-06,13110,4.499481585921158,,,,,,3902.6728959145476,9780187
2025-12-07,20585,7.741634000974478,,,,,,3910.414529915522,9800772
2025-12-08,2429,0.8802480217873767,,,,,,3911.2947779373094,9803201
2025-12-09,25,,,,,,,,9803226
2025-12-10,4266,1.6971506493663142,,,,,,3912.991928586676,9807492
2025-12-11,454,0.16294135845453836,,,,,,3913.1548699451305,9807946
2025-12-12,6910,2.7930002221922017,,,,,,3915.947870167323,9814856
2025-12-13,17486,6.517995197083066,,,,,,3922.465865364406,9832342
2025-12-14,13099,4.671561436953517,,,,,,3927.1374268013597,9845441
2025-12-15,10486,3.733172101775126,,,,,,3930.8705989031346,9855927
2025-12-16,15966,5.67794256021796,,,,,,3936.5485414633526,9871893
2025-12-17,3051,0.9820045239279095,,,,,,3937.5305459872807,9874944
2025-12-18,9416,3.7170279548202303,,,,,,3941.247573942101,9884360
2025-12-19,13852,5.610691166889298,,,,,,3946.8582651089905,9898212
2025-12-20,11026,4.434405471448556,,,,,,3951.292670580439,9909238
2025-12-21,10559,4.357906726648374,,,,,,3955.650577307087,9919797
2025-12-22,5615,2.0919885712176924,,,,,,3957.742565878305,9925412
2025-12-23,769,0.22492345369788744,,,,,,3957.967489332003,9926181
2025-12-24,3864,1.39647189476884,,,,,,3959.3639612267716,9930045
2025-12-25,7383,2.56768148168903,,,,,,3961.9316427084605,9937428
2025-12-26,2149,0.6625387164947109,,,,,,3962.594181424955,9939577
2025-12-27,2402,0.8274133649552529,,,,,,3963.42159478991,9941979
2025-12-28,7703,2.6483706234093467,,,,,,3966.0699654133196,9949682
2025-12-29,5153,0.6833366545870833,,,,,,3966.7533020679066,9954835
2025-12-30,16117,4.708346578607163,,,,,,3971.461648646514,9970952
2025-12-31,1886,0.780734000574089,,,,,,3972.242382647088,9972838
2026-01-01,3597,1.2041124584742149,,,,,,3973.4464951055625,9976435
2026-01-02,5254,2.0651336948144334,,,,,,3975.511628800377,9981689
2026-01-03,19175,7.354535781402807,,,,,,3982.8661645817797,10000864
2026-01-04,11388,4.729351967359825,,,,,,3987.5955165491396,10012252
2026-01-05,3318,1.3276633082633584,,,,,,3988.923179857403,10015570
2026-01-06,4190,1.734450278698743,,,,,,3990.6576301361015,10019760
2026-01-07,7571,3.143519298345555,,,,,,3993.801149434447,10027331
2026-01-08,2989,1.0396053289408709,,,,,,3994.840754763388,10030320
2026-01-09,3594,1.4315784778147203,,,,,,3996.2723332412024,10033914
2026-01-10,13138,5.626153984980806,,,,,,4001.898487226183,10047052
2026-01-11,14733,6.0049141142601155,,,,,,4007.903401340443,10061785
2026-01-12,8877,3.6936725410600473,,,,,,4011.597073881503,10070662
2026-01-13,9803,4.146180501453386,,,,,,4015.7432543829564,10080465
2026-01-14,6712,2.6500723060240983,,,,,,4018.3933266889803,10087177
2026-01-15,13709,5.632859050664804,,,,,,4024.026185739645,10100886
2026-01-16,12550,5.284490291020675,,,,,,4029.3106760306655,10113436
2026-01-17,14184,6.244124114721454,,,,,,4035.554800145387,10127620
2026-01-18,20917,8.565131078940063,,,,,,4044.119931224327,10148537
2026-01-19,10594,4.237026392069239,,,,,,4048.3569576163964,10159131
2026-01-20,25199,10.101966504642254,Hobbit,Bilbo,An Unexpected Journey,10.101966504642254,25199.0,4058.4589241210388,10184330
2026-01-21,17996,8.00161511983242,Hobbit,Bilbo,An Unexpected Journey,18.103581624474675,43195.0,4066.460539240871,10202326
2026-01-22,20085,8.633980547145525,Hobbit,Bilbo,An Unexpected Journey,26.737562171620198,63280.0,4075.094519788017,10222411
2026-01-23,34099,14.482857344170245,Hobbit,Bilbo,An Unexpected Journey,41.22041951579045,97379.0,4089.577377132187,10256510
2026-01-24,21660,9.362372244005329,Hobbit,Bilbo,An Unexpected Journey,50.582791759795775,119039.0,4098.939749376193,10278170
2026-01-25,26599,10.581977273315607,Hobbit,Bilbo,An Unexpected Journey,61.164769033111384,145638.0,4109.521726649508,10304769
2026-01-26,17716,7.358902241197503,Hobbit,Bilbo,An Unexpected Journey,68.52367127430888,163354.0,4116.880628890706,10322485
2026-01-27,17647,7.035869093784323,Hobbit,Bilbo,An Unexpected Journey,75.55954036809321,181001.0,4123.916497984491,10340132
2026-01-28,30120,12.644455535661338,Hobbit,Bilbo,An Unexpected Journey,88.20399590375455,211121.0,4136.560953520152,10370252
2026-01-29,28316,12.38969556626878,Hobbit,Bilbo,An Unexpected Journey,100.59369147002333,239437.0,4148.9506490864205,10398568
2026-01-30,14917,5.361185875438614,Hobbit,Bilbo,An Unexpected Journey,105.95487734546194,254354.0,4154.311834961859,10413485
2026-01-31,24358,10.393052117304787,Hobbit,Bilbo,An Unexpected Journey,116.34792946276673,278712.0,4164.704887079164,10437843
2026-02-01,27574,11.701551747121437,Hobbit,Bilbo,An Unexpected Journey,128.04948120988817,306286.0,4176.406438826286,10465417
2026-02-02,18670,7.615807627095012,Hobbit,Bilbo,An Unexpected Journey,135.66528883698317,324956.0,4184.022246453381,10484087
2026-02-03,26185,11.153804043053208,Hobbit,Bilbo,An Unexpected Journey,146.81909288003638,351141.0,4195.176050496434,10510272
2026-02-04,13160,5.578741737353833,Hobbit,Bilbo,An Unexpected Journey,152.39783461739023,364301.0,4200.754792233788,10523432
2026-02-05,3460,1.6678884580670732,Hobbit,Bilbo,An Unexpected Journey,154.0657230754573,367761.0,4202.422680691855,10526892
2026-02-06,8330,3.471637228018206,Hobbit,Bilbo,An Unexpected Journey,157.5373603034755,376091.0,4205.894317919873,10535222
2026-02-07,26529,11.361365336536096,Hobbit,Bilbo,An Unexpected Journey,168.8987256400116,402620.0,4217.25568325641,10561751
2026-02-08,27995,12.296149131626457,Hobbit,Bilbo,An Unexpected Journey,181.19487477163804,430615.0,4229.551832388036,10589746
2026-02-09,6794,2.873169668443024,Hobbit,Bilbo,An Unexpected Journey,184.06804444008108,437409.0,4232.425002056479,10596540
2026-02-10,12323,5.2245388612499974,Hobbit,Bilbo,An Unexpected Journey,189.29258330133106,449732.0,4237.649540917729,10608863
2026-02-11,9368,3.7147383543490924,Hobbit,Bilbo,An Unexpected Journey,193.00732165568016,459100.0,4241.3642792720775,10618231
2026-02-12,10408,4.374497946204898,Hobbit,Bilbo,An Unexpected Journey,197.38181960188507,469508.0,4245.738777218283,10628639
2026-02-13,9250,3.9768404695415756,Hobbit,Bilbo,An Unexpected Journey,201.35866007142664,478758.0,4249.715617687824,10637889
2026-02-14,22914,9.510364338249472,Hobbit,Bilbo,An Unexpected Journey,210.86902440967611,501672.0,4259.225982026073,10660803
2026-02-15,27554,11.573560527167771,Hobbit,Bilbo,An Unexpected Journey,222.44258493684387,529226.0,4270.799542553241,10688357
2026-02-16,22926,9.868738674229188,Hobbit,Bilbo,An Unexpected Journey,232.31132361107308,552152.0,4280.66828122747,10711283
2026-02-17,15277,6.269540219432891,Hobbit,Bilbo,An Unexpected Journey,238.58086383050596,567429.0,4286.937821446903,10726560
2026-02-18,29267,11.561574385660556,Hobbit,Bilbo,An Unexpected Journey,250.1424382161665,596696.0,4298.499395832564,10755827
2026-02-19,23191,9.611005384601196,Hobbit,Bilbo,An Unexpected Journey,259.7534436007677,619887.0,4308.110401217165,10779018
2026-02-20,13704,5.8524218042021285,Hobbit,Bilbo,An Unexpected Journey,265.60586540496985,633591.0,4313.9628230213675,10792722
2026-02-21,25029,10.850469183918452,Hobbit,Bilbo,An Unexpected Journey,276.4563345888883,658620.0,4324.813292205286,10817751
2026-02-22,26279,11.176333187743564,Hobbit,Bilbo,An Unexpected Journey,287.6326677766319,684899.0,4335.98962539303,10844030
2026-02-23,10279,4.174647536667617,Hobbit,Bilbo,An Unexpected Journey,291.80731531329945,695178.0,4340.164272929697,10854309
2026-02-24,9914,4.260353208189686,Hobbit,Bilbo,An Unexpected Journey,296.06766852148917,705092.0,4344.424626137887,10864223
2026-02-25,10177,4.455336439124571,Hobbit,Bilbo,An Unexpected Journey,300.5230049606137,715269.0,4348.879962577012,10874400
2026-02-26,13630,5.827241753434726,Hobbit,Bilbo,An Unexpected Journey,306.35024671404847,728899.0,4354.707204330446,10888030
2026-02-27,26818,11.548603968756634,Hobbit,Bilbo,An Unexpected Journey,317.8988506828051,755717.0,4366.255808299203,10914848
2026-02-28,27367,11.612868333854525,Hobbit,Bilbo,An Unexpected Journey,329.51171901665964,783084.0,4377.8686766330575,10942215
2026-03-01,24193,10.107489981419652,Hobbit,Bilbo,An Unexpected Journey,339.6192089980793,807277.0,4387.976166614477,10966408
2026-03-02,15132,6.649972513808988,Hobbit,Bilbo,An Unexpected Journey,346.26918151188823,822409.0,4394.626139128286,10981540
2026-03-03,14851,6.810407526729347,Hobbit,Bilbo,An Unexpected Journey,353.0795890386176,837260.0,4401.436546655015,10996391
2026-03-04,26755,12.146380489999677,Hobbit,Bilbo,An Unexpected Journey,365.22596952861727,864015.0,4413.582927145015,11023146
2026-03-05,21277,9.31340501903665,Hobbit,Bilbo,An Unexpected Journey,374.53937454765395,885292.0,4422.896332164051,11044423
2026-03-06,7610,2.865768931442134,Hobbit,Bilbo,An Unexpected Journey,377.40514347909607,892902.0,4425.762101095494,11052033
2026-03-07,22949,7.842255000569902,Hobbit,Bilbo,An Unexpected Journey,385.24739847966595,915851.0,4433.604356096063,11074982
2026-03-08,9076,2.6150651383877626,Hobbit,Bilbo,An Unexpected Journey,387.8624636180537,924927.0,4436.219421234451,11084058
2026-03-09,25325,10.677471322451884,Hobbit,Bilbo,An Unexpected Journey,398.53993494050565,950252.0,4446.896892556903,11109383
2026-03-10,26608,11.33606369162573,Hobbit,Bilbo,An Unexpected Journey,409.87599863213137,976860.0,4458.232956248529,11135991
2026-03-11,15981,6.752228675667629,Hobbit,Bilbo,An Unexpected Journey,416.62822730779897,992841.0,4464.985184924197,11151972
2026-03-12,22822,9.281354635349242,Hobbit,Bilbo,An Unexpected Journey,425.9095819431482,1015663.0,4474.266539559546,11174794
2026-03-13,20746,9.083766717321058,Hobbit,Bilbo,An Unexpected Journey,434.9933486604693,1036409.0,4483.350306276867,11195540
2026-03-14,24835,10.538572941806168,Hobbit,Bilbo,An Unexpected Journey,445.5319216022755,1061244.0,4493.888879218673,11220375
2026-03-15,27538,11.977385600474783,Hobbit,Bilbo,An Unexpected Journey,457.5093072027502,1088782.0,4505.866264819148,11247913
2026-03-16,22043,9.050562306250766,Hobbit,Bilbo,An Unexpected Journey,466.559869509001,1110825.0,4514.916827125398,11269956
2026-03-17,11331,4.622847516775252,Hobbit,Bilbo,An Unexpected Journey,471.18271702577624,1122156.0,4519.539674642174,11281287
2026-03-18,9534,3.994998030788765,Hobbit,Bilbo,An Unexpected Journey,475.17771505656503,1131690.0,4523.534672672962,11290821
2026-03-19,12977,5.506464217731519,Hobbit,Bilbo,An Unexpected Journey,480.6841792742965,1144667.0,4529.041136890693,11303798
2026-03-20,7498,3.1335549931655593,Hobbit,Bilbo,An Unexpected Journey,483.8177342674621,1152165.0,4532.174691883859,11311296
2026-03-21,18609,7.621109758602007,Hobbit,Bilbo,An Unexpected Journey,491.4388440260641,1170774.0,4539.795801642461,11329905
2026-03-22,28753,12.506498562448094,Hobbit,Bilbo,An Unexpected Journey,503.9453425885122,1199527.0,4552.302300204909,11358658
2026-03-23,26383,10.718191335666132,Hobbit,Bilbo,An Unexpected Journey,514.6635339241783,1225910.0,4563.020491540576,11385041
2026-03-24,11742,4.926462370987587,Hobbit,Bilbo,An Unexpected Journey,519.5899962951659,1237652.0,4567.9469539115635,11396783
2026-03-25,8718,3.797099118447991,Hobbit,Bilbo,An Unexpected Journey,523.3870954136139,1246370.0,4571.744053030012,11405501
2026-03-26,21347,8.526441693680146,Hobbit,Bilbo,An Unexpected Journey,531.913537107294,1267717.0,4580.270494723692,11426848
2026-03-27,17420,7.275560762389609,Hobbit,Bilbo,An Unexpected Journey,539.1890978696837,1285137.0,4587.546055486081,11444268
2026-03-28,15278,6.035138241119799,Hobbit,Bilbo,An Unexpected Journey,545.2242361108034,1300415.0,4593.581193727201,11459546
2026-03-29,17820,6.992187490443187,Hobbit,Bilbo,An Unexpected Journey,552.2164236012467,1318235.0,4600.573381217644,11477366
2026-03-30,32533,13.769342245433709,Hobbit,Bilbo,An Unexpected Journey,565.9857658466804,1350768.0,4614.342723463078,11509899
2026-03-31,20106,8.514715839557123,Hobbit,Bilbo,An Unexpected Journey,574.5004816862374,1370874.0,4622.857439302636,11530005
2026-04-01,25701,10.826936357322035,Hobbit,Bilbo,An Unexpected Journey,585.3274180435595,1396575.0,4633.684375659957,11555706
2026-04-02,26125,11.138369544110931,Hobbit,Bilbo,An Unexpected Journey,596.4657875876704,1422700.0,4644.822745204068,11581831
2026-04-03,9877,4.11515491063925,Hobbit,Bilbo,An Unexpected Journey,600.5809424983097,1432577.0,4648.937900114707,11591708
2026-04-04,25279,11.137669419659803,Hobbit,Bilbo,An Unexpected Journey,611.7186119179695,1457856.0,4660.075569534367,11616987
2026-04-05,19821,8.53740482229103,Hobbit,Bilbo,An Unexpected Journey,620.2560167402605,1477677.0,4668.612974356658,11636808
2026-04-06,11916,4.743352787447036,Hobbit,Bilbo,An Unexpected Journey,624.9993695277076,1489593.0,4673.356327144105,11648724
2026-04-07,27926,11.81909094445353,Hobbit,Bilbo,An Unexpected Journey,636.8184604721611,1517519.0,4685.175418088559,11676650
2026-04-08,38308,15.834574082873173,Hobbit,Bilbo,The Desolation of Smaug,652.6530345550343,1555827.0,4701.009992171433,11714958
2026-04-09,22689,9.668467490071935,Hobbit,Bilbo,The Desolation of Smaug,662.3215020451062,1578516.0,4710.678459661504,11737647
2026-04-10,13355,5.293102515895617,Hobbit,Bilbo,The Desolation of Smaug,667.6146045610018,1591871.0,4715.9715621774,11751002
2026-04-11,22904,9.405175423837719,Hobbit,Bilbo,The Desolation of Smaug,677.0197799848395,1614775.0,4725.376737601238,11773906
2026-04-12,22617,9.307882283119445,Hobbit,Bilbo,The Desolation of Smaug,686.327662267959,1637392.0,4734.684619884358,11796523
2026-04-13,27865,11.277176978014733,Hobbit,Bilbo,The Desolation of Smaug,697.6048392459737,1665257.0,4745.9617968623725,11824388
2026-04-14,30239,12.576490903202991,Hobbit,Bilbo,The Desolation of Smaug,710.1813301491767,1695496.0,4758.538287765576,11854627
2026-04-15,18578,7.407801539805425,Hobbit,Bilbo,The Desolation of Smaug,717.5891316889821,1714074.0,4765.946089305381,11873205
2026-04-16,13111,5.572897544165571,Hobbit,Bilbo,The Desolation of Smaug,723.1620292331477,1727185.0,4771.518986849546,11886316
2026-04-17,9958,4.002799097257166,Hobbit,Bilbo,The Desolation of Smaug,727.1648283304048,1737143.0,4775.521785946804,11896274
2026-04-18,30259,12.202750754673962,Hobbit,Bilbo,The Desolation of Smaug,739.3675790850788,1767402.0,4787.7245367014775,11926533
2026-04-19,31087,13.298957170009992,Hobbit,Bilbo,The Desolation of Smaug,752.6665362550888,1798489.0,4801.0234938714875,11957620
2026-04-20,38613,16.434258323230456,Hobbit,Bilbo,The Desolation of Smaug,769.1007945783193,1837102.0,4817.457752194718,11996233
2026-04-21,25175,10.581311188588709,Hobbit,Bilbo,The Desolation of Smaug,779.682105766908,1862277.0,4828.039063383307,12021408
2026-04-22,26871,11.119808940361079,Hobbit,Bilbo,The Desolation of Smaug,790.801914707269,1889148.0,4839.158872323668,12048279
2026-04-23,27387,11.874712106951975,Hobbit,Bilbo,The Desolation of Smaug,802.676626814221,1916535.0,4851.03358443062,12075666
2026-04-24,20985,9.088347076082648,Hobbit,Bilbo,The Desolation of Smaug,811.7649738903037,1937520.0,4860.121931506703,12096651
2026-04-25,24933,10.232772472893256,Hobbit,Bilbo,The Desolation of Smaug,821.9977463631969,1962453.0,4870.354703979596,12121584
2026-04-26,22336,9.420325855687173,Hobbit,Bilbo,The Desolation of Smaug,831.4180722188842,1984789.0,4879.775029835283,12143920
2026-04-27,26578,11.205132551929262,Hobbit,Bilbo,The Desolation of Smaug,842.6232047708133,2011367.0,4890.980162387213,12170498
2026-04-28,8730,3.75243876545847,Hobbit,Bilbo,The Desolation of Smaug,846.3756435362718,2020097.0,4894.732601152671,12179228
2026-04-29,18055,7.839520078960707,Hobbit,Bilbo,The Desolation of Smaug,854.2151636152325,2038152.0,4902.572121231632,12197283
2026-04-30,12178,5.076546666884886,Hobbit,Bilbo,The Desolation of Smaug,859.2917102821175,2050330.0,4907.648667898517,12209461
2026-05-01,13625,5.7064421540200065,Hobbit,Bilbo,The Desolation of Smaug,864.9981524361374,2063955.0,4913.3551100525365,12223086
2026-05-02,15132,6.396055436746135,Hobbit,Bilbo,The Desolation of Smaug,871.3942078728836,2079087.0,4919.751165489282,12238218
2026-05-03,23052,9.69296007590804,Hobbit,Bilbo,The Desolation of Smaug,881.0871679487916,2102139.0,4929.44412556519,12261270
2026-05-04,21644,9.008255419641449,Hobbit,Bilbo,The Desolation of Smaug,890.0954233684331,2123783.0,4938.4523809848315,12282914
2026-05-05,13027,5.356388085684686,Hobbit,Bilbo,The Desolation of Smaug,895.4518114541178,2136810.0,4943.808769070516,12295941
2026-05-06,14094,5.729629324072025,Hobbit,Bilbo,The Desolation of Smaug,901.1814407781898,2150904.0,4949.5383983945885,12310035
2026-05-07,23433,10.108169674403175,Hobbit,Bilbo,The Desolation of Smaug,911.2896104525929,2174337.0,4959.646568068992,12333468
